rating_id,order_id,customer_id,restaurant_id,rating,review_text,review_timestamp
275,419,298,47,4,Possimus eius impedit expedita voluptates adipisci commodi error culpa ex.,2023-02-16 07:16:00
276,3254,53,7,4,Quibusdam illo corrupti voluptatem qui ad voluptates commodi.,2023-06-22 05:53:00
277,5129,811,48,2,Soluta deserunt est iste cumque laborum.,2023-03-24 21:25:00
278,719,1574,34,3,Cum vitae quos officia iure.,2023-04-21 09:19:00
279,7967,313,9,3,Mollitia aliquid id sunt ad.,2023-08-14 12:08:00
280,6538,447,2,5,Iure voluptas quae temporibus fugiat ea harum.,2023-07-22 07:29:00
281,4645,65,22,2,Quisquam cum velit dicta eos hic.,2023-05-09 10:32:00
282,9321,401,25,5,Magnam necessitatibus necessitatibus iste harum recusandae sequi commodi saepe architecto.,2023-09-29 01:49:00
283,9134,1589,43,4,Minima temporibus explicabo recusandae quos quaerat libero quas hic laborum.,2023-03-03 00:57:00
284,11166,63,16,2,Id iste libero nisi facilis reprehenderit nisi fugiat officia quidem.,2023-06-13 11:19:00
285,6845,958,15,5,Accusamus nesciunt eos voluptatem pariatur architecto.,2023-05-25 03:48:00
286,9654,1560,20,4,Iste autem sequi mollitia officiis mollitia.,2023-05-15 15:39:00
287,5404,1480,16,4,Reprehenderit eos quod ab.,2023-09-25 15:15:00
288,11642,1189,18,2,Unde magnam itaque voluptas architecto eveniet perspiciatis distinctio quae reprehenderit.,2023-02-01 20:18:00
289,4424,145,47,4,Officiis in modi facere itaque reprehenderit laboriosam nisi nobis ducimus.,2023-12-26 01:11:00
290,1707,1737,29,4,Provident ducimus rerum molestias ducimus alias sit pariatur quidem ipsum quia.,2023-06-08 18:15:00
291,11292,456,34,2,Corrupti neque deleniti dignissimos ducimus sint a.,2023-08-15 13:32:00
292,2898,1105,11,3,Minus quas beatae architecto autem voluptates facere.,2023-04-30 18:13:00
293,5639,436,5,5,Ea labore molestiae saepe quidem odit consequuntur ea nulla sit.,2023-05-01 01:02:00
294,11419,1648,41,4,Vitae incidunt iure qui aliquid.,2023-12-19 04:17:00
295,10644,1647,17,5,Facilis nemo nisi sunt provident tenetur.,2023-04-24 07:11:00
296,4586,165,29,4,Sunt iure vel quo natus facilis voluptates.,2023-09-15 04:49:00
297,8234,1453,30,4,Molestiae et nemo ipsum vel esse provident.,2023-05-17 02:14:00
298,9403,1112,39,2,Dolores atque molestias dicta nulla omnis neque cumque ab.,2023-08-29 09:15:00
299,10952,1540,18,4,Porro possimus illo cum asperiores veritatis molestiae iste.,2023-07-31 18:09:00
300,8685,820,41,4,Dolore animi eaque qui odio minima tenetur explicabo quod repellendus.,2023-03-12 13:36:00
301,3080,322,3,5,Repudiandae accusamus voluptatibus ad quam sit.,2023-07-17 17:23:00
302,8516,1912,35,2,Dolor excepturi minima ea saepe.,2023-09-03 04:02:00
303,9780,189,30,3,Consequatur ut dolore odit quidem dicta.,2023-09-03 12:58:00
304,7178,811,15,5,Illum omnis ducimus labore eum quasi.,2023-08-07 14:04:00
305,10537,90,31,3,Saepe magnam veritatis consequuntur omnis expedita quam.,2023-04-07 22:18:00
306,11970,1372,12,5,Fugiat sunt assumenda odio rem molestiae.,2023-12-30 14:14:00
307,10129,969,2,3,Officiis mollitia aliquam quae ratione minus totam dolores eligendi temporibus.,2023-06-14 09:29:00
308,1046,663,44,5,Veniam inventore dignissimos delectus doloremque nesciunt minus accusamus accusantium.,2023-10-15 14:51:00
309,8568,1811,45,4,Quibusdam amet magni laboriosam explicabo facere.,2023-02-05 17:34:00
310,3229,155,26,5,A maxime cumque error maxime dicta.,2023-09-21 05:14:00
311,1614,488,33,4,Sequi expedita reprehenderit nostrum exercitationem quo aspernatur alias praesentium.,2023-01-22 13:26:00
312,1204,269,3,2,Nulla commodi corporis necessitatibus nulla totam perspiciatis.,2023-07-31 17:12:00
313,10163,390,32,4,Et maiores modi aperiam ut earum dolore expedita impedit corrupti.,2023-10-18 05:38:00
314,291,1534,11,3,Praesentium alias rem provident veritatis nulla iste odit dicta.,2023-04-09 21:09:00
315,11006,457,5,5,Ipsa rem veritatis nulla corporis earum excepturi rem modi esse.,2023-01-25 09:11:00
316,2914,1722,8,3,Dolorem impedit iusto sequi commodi.,2023-09-22 13:12:00
317,180,1194,16,3,Eaque aut aperiam libero aliquam eaque ullam expedita ab officiis.,2023-12-02 15:53:00
318,5144,1293,30,5,In fugit iusto dolore nesciunt pariatur fugiat velit facilis.,2023-05-19 22:37:00
319,7332,1446,30,5,Recusandae placeat debitis repudiandae aliquam.,2023-03-12 11:39:00
320,2568,416,39,2,Quos amet autem eos eos eaque tenetur.,2023-02-09 16:39:00
321,439,1608,27,4,Alias culpa minus magnam veniam.,2023-07-12 10:41:00
322,1780,1922,22,4,Laboriosam voluptate reiciendis ad libero.,2023-10-18 18:11:00
323,4653,1589,48,2,Suscipit architecto error saepe culpa est autem harum totam.,2023-01-19 23:00:00
324,7764,191,18,4,Est nihil distinctio asperiores blanditiis nemo in.,2023-09-18 23:22:00
325,11481,997,8,5,Dolor deleniti at itaque nobis repellendus accusamus eveniet quae.,2023-07-12 00:25:00
326,1105,823,27,3,Totam ab deleniti deleniti aperiam quam pariatur.,2023-08-04 10:06:00
327,9705,594,24,3,Ea natus expedita dignissimos saepe at officia consectetur.,2023-04-08 05:40:00
328,9590,520,17,5,Numquam eum iure voluptate quod mollitia.,2023-07-29 04:46:00
329,1624,1687,33,2,Vitae sint molestias necessitatibus dolorum laboriosam unde possimus non.,2023-04-21 20:13:00
330,9181,1529,31,2,Est perferendis esse in esse.,2023-03-07 17:33:00
331,6536,284,16,2,Quod quia excepturi debitis quae atque harum hic magni.,2023-04-05 15:26:00
332,7793,1473,8,3,Tenetur dolore voluptas vel totam consequatur sapiente a.,2023-06-05 21:54:00
333,6633,1027,22,2,Nam molestiae harum ducimus ut laboriosam amet iste neque.,2023-01-10 18:47:00
334,11130,1082,36,2,Sunt voluptatem voluptate itaque.,2023-12-29 13:07:00
335,6971,375,8,2,Dicta consequatur illum dicta fuga rerum odio.,2023-05-30 20:34:00
336,8210,1288,31,4,Soluta rerum eaque sapiente quas.,2023-08-31 23:12:00
337,2064,1483,35,3,A voluptatum voluptas numquam officiis animi praesentium excepturi hic animi.,2023-07-19 11:51:00
338,2770,118,49,2,Amet soluta temporibus unde praesentium quas itaque nam veniam consequatur.,2023-09-02 00:27:00
339,11823,409,50,3,Assumenda distinctio beatae dolor numquam quisquam.,2023-05-25 01:14:00
340,4402,1533,4,4,Numquam beatae sapiente tenetur quis.,2023-03-25 13:38:00
341,11441,1088,36,5,Laborum placeat sunt odit rem blanditiis rerum illo consequatur aperiam.,2023-04-28 09:38:00
342,1282,738,36,2,Cumque nam voluptas dolorem.,2023-05-26 10:46:00
343,9869,627,36,4,Voluptate quam dolore vero ex explicabo consequatur fugiat quas esse.,2023-06-10 16:06:00
344,7771,276,13,5,Sunt quibusdam minus esse ut reprehenderit nemo.,2023-01-17 14:39:00
345,11336,348,10,5,Harum possimus at dolorum error consequuntur doloribus.,2023-07-11 09:14:00
346,2909,678,20,5,Eos id placeat ipsam dignissimos.,2023-03-11 11:03:00
347,6378,522,41,4,Iste nisi dicta error iste numquam et voluptate ipsum explicabo.,2023-12-04 01:35:00
348,4349,833,11,3,Accusamus inventore earum quibusdam corporis nobis dolores.,2023-11-12 10:28:00
349,10317,1586,20,5,Maxime recusandae eos sed nihil.,2023-09-12 16:34:00
350,1517,161,27,2,Culpa velit quasi error quidem commodi alias iste suscipit voluptatum.,2023-01-15 14:11:00
351,4368,815,49,2,Magni sit nemo doloribus in temporibus voluptatem suscipit.,2023-09-12 13:02:00
352,7652,1693,35,2,Facilis provident omnis autem fugit rem dolorum sapiente ratione.,2023-12-26 03:15:00
353,1115,1005,1,4,Perferendis deserunt fugit aut aliquam repudiandae mollitia minus culpa tempora dolores.,2023-03-30 03:39:00
354,3688,1395,14,4,Minus repellendus dolorum aspernatur quis veniam minus quasi culpa sequi totam.,2023-02-02 20:46:00
355,5682,1914,44,5,Culpa cupiditate provident tenetur.,2023-03-18 13:13:00
356,5390,898,36,5,Dignissimos pariatur blanditiis beatae ipsam atque alias delectus.,2023-06-23 23:18:00
357,4168,1330,19,5,Fugiat accusamus illo occaecati ad ducimus nobis.,2023-11-25 16:38:00
358,4458,844,34,5,Tempora alias nihil magni placeat atque.,2023-11-19 18:11:00
359,5866,1883,9,4,Autem magnam dolorem eveniet maxime sint laboriosam aspernatur adipisci.,2023-11-04 18:18:00
360,10806,814,16,5,Blanditiis sequi velit repudiandae ratione odio unde.,2023-05-21 04:32:00
361,4682,1298,23,4,Sint fugiat ex quisquam ex tenetur eos.,2023-03-14 06:00:00
362,1885,1777,12,3,Facilis ea ut eligendi nostrum quod suscipit.,2023-11-17 01:15:00
363,6602,646,43,2,Occaecati mollitia fuga labore minus dolorum.,2023-06-29 04:16:00
364,6824,1720,10,4,Commodi blanditiis impedit esse aliquid pariatur dolore enim repellendus.,2023-12-01 13:07:00
365,3762,1071,42,5,Ea voluptatibus necessitatibus nihil quisquam facilis veritatis.,2023-09-19 04:05:00
366,8669,286,47,5,Veritatis mollitia ullam deleniti impedit rerum aliquid quibusdam.,2023-09-04 05:10:00
367,8153,1606,38,5,Natus iste nihil recusandae ipsum quaerat error.,2023-12-01 20:11:00
368,8260,627,11,4,Facilis accusantium sapiente doloribus rem tempore.,2023-05-01 12:39:00
369,10106,376,39,3,Vel dignissimos beatae earum harum odio corrupti quo sunt.,2023-02-09 02:49:00
370,11401,31,27,2,Similique ex autem exercitationem optio quos facere.,2023-08-09 20:49:00
371,7663,566,22,5,Dicta vel commodi quia odit consectetur numquam quibusdam laborum asperiores.,2023-08-11 17:52:00
372,10964,1612,21,4,Error eligendi explicabo modi.,2023-06-04 23:51:00
373,228,943,10,3,Maiores libero cupiditate delectus distinctio delectus molestias.,2023-02-20 04:38:00
374,6990,1294,13,2,Laboriosam error at modi explicabo voluptatum.,2023-06-17 14:08:00
375,9848,1786,14,5,Enim reiciendis doloribus odit id facere similique sapiente minima eos.,2023-11-23 01:24:00
376,5804,987,26,4,Odio fugit beatae mollitia alias error deserunt aspernatur.,2023-08-08 05:32:00
377,5086,1057,4,3,Aperiam eum repellat soluta eaque fuga sed tempora.,2023-02-06 21:26:00
378,3020,1598,33,3,Corporis facilis corrupti culpa necessitatibus quaerat aliquid dicta dolores molestiae.,2023-09-06 16:28:00
379,9179,710,49,4,Nostrum repudiandae tenetur ad sequi voluptatum quas.,2023-10-10 19:36:00
380,3909,1986,32,4,Cum harum maxime fuga.,2023-06-21 11:47:00
381,11611,354,10,5,Rerum perferendis ut impedit voluptate id deleniti.,2023-07-07 02:27:00
382,4977,1031,8,5,Quibusdam odio numquam sit perferendis corrupti odit pariatur accusamus ipsam.,2023-07-11 01:52:00
383,8964,106,20,4,Minus quis pariatur consequuntur fugiat accusantium nam rerum incidunt sit.,2023-08-24 18:12:00
384,11351,306,46,4,Nihil veniam doloremque nesciunt eos maiores.,2023-04-13 11:57:00
385,11458,333,9,3,Eaque nisi nemo labore architecto.,2023-10-28 14:20:00
386,2626,1338,26,5,Illum amet quod eum sit repudiandae et natus.,2023-03-14 21:34:00
387,6846,998,36,3,Debitis quam nisi labore ipsa neque.,2023-11-06 03:20:00
388,8198,1904,11,3,Odit debitis odit et inventore laudantium cumque dolorem ipsa fuga.,2023-03-22 09:53:00
389,7430,372,14,5,Nihil non corrupti consectetur recusandae ex recusandae soluta repellat totam pariatur.,2023-03-24 15:00:00
390,6616,1821,13,3,Velit rem fuga quod aperiam.,2023-07-31 03:46:00
391,1980,766,32,2,Repudiandae neque eos officiis earum molestiae animi dolor optio.,2023-04-12 22:47:00
392,8121,300,44,3,Debitis vero itaque ipsum nulla cumque.,2023-12-24 20:28:00
393,5409,732,28,2,Quo ea culpa itaque saepe numquam.,2023-02-01 15:07:00
394,9075,1357,21,2,Perferendis laboriosam repellat nulla eos consequuntur quas aliquid earum quis quasi.,2023-02-20 09:36:00
395,2526,1780,20,3,Omnis similique consequuntur dignissimos explicabo nobis porro magnam ex laudantium.,2023-10-04 17:14:00
396,7806,351,16,5,Numquam eum quo id animi amet error ratione laudantium fugiat.,2023-04-23 08:02:00
397,467,1409,12,4,Praesentium velit exercitationem placeat ducimus enim nulla at.,2023-11-17 06:24:00
398,3141,884,29,3,Excepturi aliquam quos omnis nulla labore amet accusantium fugit sint.,2023-01-07 02:13:00
399,10518,336,28,2,Eaque autem tempore consectetur commodi mollitia ex.,2023-04-23 17:41:00
400,2818,927,38,3,Nisi quasi officiis molestias ducimus ullam.,2023-09-11 02:46:00
401,9734,1426,7,4,Culpa ut debitis molestias deserunt perferendis.,2023-02-23 14:48:00
402,9349,106,50,3,Amet totam eligendi ex dolore veritatis quaerat quibusdam occaecati perferendis.,2023-06-12 15:35:00
403,5311,755,26,4,Officia recusandae dolorem ratione ea recusandae.,2023-12-20 15:16:00
404,9141,1381,28,5,Maxime doloremque pariatur illum voluptatem repellat nesciunt.,2023-04-09 00:29:00
405,9305,1510,48,2,Molestiae libero tenetur vero dignissimos quis.,2023-09-24 16:47:00
406,80,1546,20,3,Harum iste fugiat quaerat maxime sint exercitationem ad.,2023-02-27 02:54:00
407,2144,136,3,5,Molestiae qui vel officia iste aspernatur rerum.,2023-06-21 14:45:00
408,4612,1378,16,4,Provident ipsum numquam expedita doloremque hic.,2023-09-06 00:09:00
409,6717,706,8,5,Temporibus beatae non autem molestiae.,2023-01-11 18:24:00
410,636,1282,7,3,Expedita error id at similique quae officiis rem.,2023-08-27 00:23:00
411,6204,1767,37,5,Aliquam nemo voluptates praesentium incidunt unde minus reprehenderit esse quidem.,2023-01-02 17:01:00
412,693,50,49,3,Aliquid vero nesciunt minima quod rem deserunt.,2023-12-21 20:54:00
413,8411,1085,36,4,Veniam quisquam laboriosam nam nisi fugiat modi dicta id.,2023-09-11 20:19:00
414,100,221,21,5,In nam incidunt iusto rerum.,2023-05-12 07:01:00
415,7050,971,36,3,Ducimus cupiditate possimus perspiciatis ipsam eum.,2023-05-02 21:04:00
416,5794,1817,46,3,Esse explicabo quibusdam porro deleniti.,2023-08-01 14:03:00
417,8676,1317,50,2,Ipsam odit maxime dolor deleniti perspiciatis placeat sint.,2023-01-11 01:24:00
418,5951,94,15,4,Commodi delectus asperiores iusto occaecati corrupti illum sint.,2023-12-27 13:36:00
419,7000,301,6,5,Corrupti facilis provident voluptatem ipsam voluptates adipisci asperiores suscipit.,2023-03-04 02:42:00
420,4436,1718,10,3,Doloribus aut blanditiis repudiandae accusantium voluptas ducimus amet deserunt nisi.,2023-02-05 05:50:00
421,8259,1623,8,3,Harum ut placeat incidunt consequatur quibusdam illo totam corporis saepe.,2023-08-02 04:46:00
422,5003,1327,14,5,Doloribus voluptate aspernatur numquam maxime.,2023-04-14 07:18:00
423,3890,1520,1,2,Laborum suscipit ab suscipit cumque cum error vero eaque ratione.,2023-12-01 14:52:00
424,9773,683,42,5,Commodi quisquam temporibus nam qui occaecati.,2023-03-13 03:11:00
425,2447,882,15,3,Quisquam eligendi accusamus occaecati aperiam voluptatum velit laboriosam rem facilis.,2023-10-17 15:35:00
426,5965,992,10,4,Aperiam vero voluptate earum neque inventore architecto repudiandae commodi amet.,2023-12-21 12:53:00
427,11918,832,26,4,Exercitationem mollitia non similique doloribus error in.,2023-05-09 15:32:00
428,8963,1975,18,5,Incidunt qui maiores eveniet earum.,2023-08-19 22:13:00
429,11827,70,3,2,Nisi assumenda fuga reiciendis sed a officia voluptatibus aperiam.,2023-05-11 09:15:00
430,9270,523,21,3,Pariatur laborum enim autem nulla.,2023-06-03 16:18:00
431,7366,697,39,3,Accusamus consequuntur architecto magnam perspiciatis dicta aspernatur distinctio iusto.,2023-08-15 14:25:00
432,604,1337,42,4,Illum saepe dolorem aliquid consequuntur laboriosam ipsam.,2023-01-13 02:10:00
433,882,395,33,4,Temporibus vero asperiores fugiat ratione similique ipsum pariatur aspernatur.,2023-11-21 11:53:00
434,8946,491,7,5,Magni impedit repellendus saepe nisi quam minus perferendis.,2023-10-29 15:57:00
435,8798,521,49,3,Amet cumque beatae rem iure ullam.,2023-03-05 00:47:00
436,5980,591,35,4,Pariatur ex quisquam recusandae tempore et culpa.,2023-05-15 14:10:00
437,7888,285,12,5,Ab quae a occaecati reprehenderit debitis.,2023-08-02 19:15:00
438,11025,152,50,4,Iure iste corrupti atque voluptas beatae maiores.,2023-08-01 19:27:00
439,8010,1128,50,5,Repudiandae et id commodi vero distinctio at quae modi nostrum ipsum.,2023-11-06 15:24:00
440,11417,146,49,4,Id occaecati quasi asperiores minus temporibus.,2023-06-19 07:00:00
441,11506,1725,43,5,Eius sint delectus provident qui vitae ipsa.,2023-06-14 18:11:00
442,972,1094,42,3,Quaerat a cupiditate doloribus vel nobis perferendis magnam possimus.,2023-09-18 01:08:00
443,2620,1684,42,2,Odio nihil numquam totam in quam labore excepturi odit ipsum repellendus.,2023-01-10 21:50:00
444,5043,1871,22,5,Suscipit vel alias expedita facilis officia possimus commodi.,2023-03-13 11:28:00
445,10506,1092,1,2,Veniam at repellat commodi eveniet totam.,2023-02-15 18:35:00
446,3569,1799,13,4,Iste ratione dolores recusandae facilis aut earum dolor quaerat rem.,2023-04-06 22:48:00
447,2566,723,39,4,Ipsa laborum ullam quo eum.,2023-04-14 06:32:00
448,7908,131,9,3,Libero repellat sequi architecto voluptatum.,2023-03-23 13:33:00
449,9396,1354,22,4,Maiores repellendus velit corrupti in in at aut ab enim.,2023-12-19 10:33:00
450,7553,1510,14,4,Reprehenderit repellat quisquam ut iure.,2023-08-28 18:20:00
451,5110,524,8,4,Reiciendis perspiciatis esse cupiditate qui iste sequi consectetur.,2023-03-05 19:47:00
452,11548,998,14,5,Veniam quae nulla soluta deserunt explicabo in facilis quidem facere.,2023-02-19 01:15:00
453,5656,615,37,5,Nostrum esse minus hic aut porro distinctio non.,2023-10-02 12:10:00
454,10379,1873,18,4,Occaecati vel pariatur possimus quae ipsum alias aliquid provident id.,2023-02-09 18:03:00
455,5142,1237,40,4,Repellat fuga eaque dolores iusto.,2023-01-30 05:11:00
456,10856,1327,39,2,Inventore veritatis laboriosam incidunt doloremque officia.,2023-02-18 11:59:00
457,4547,1496,25,3,Molestias earum at tempora aperiam eaque nobis repudiandae quibusdam officia.,2023-07-16 14:24:00
458,6292,674,11,4,Tenetur aliquam quam esse voluptate necessitatibus eum.,2023-05-30 11:10:00
459,994,1994,3,4,Aperiam doloribus illum qui at natus doloribus.,2023-07-16 16:12:00
460,3665,688,34,3,Quisquam soluta cum neque assumenda necessitatibus nisi vero sapiente.,2023-08-29 18:25:00
461,606,142,29,2,Deserunt voluptatibus pariatur eligendi debitis aut neque quidem.,2023-06-18 07:25:00
462,5047,1384,3,5,Libero quos similique blanditiis aperiam.,2023-05-03 13:17:00
463,10960,598,45,4,Non sed explicabo vitae animi sapiente commodi esse rem iusto.,2023-04-16 07:22:00
464,10738,437,42,4,Velit nesciunt ratione rem at ipsa magni minus voluptatibus.,2023-10-29 07:38:00
465,1127,1672,7,3,Autem temporibus dicta aperiam nobis.,2023-09-23 04:52:00
466,436,508,8,3,Ipsa eligendi ratione maiores et tenetur.,2023-05-08 14:24:00
467,258,1594,8,4,Sit corrupti dolorem eius consequuntur.,2023-09-29 05:32:00
468,11146,239,23,5,Ipsam earum reprehenderit magnam pariatur.,2023-10-20 00:38:00
469,5182,1405,31,3,Possimus animi doloremque eligendi dolorum accusamus quo magnam.,2023-12-28 15:29:00
470,460,514,42,2,Deserunt debitis repellat ex quibusdam ipsam consequuntur ipsa ea.,2023-10-23 14:33:00
471,1166,1510,26,5,Facere ducimus maiores facere.,2023-10-16 18:02:00
472,1605,676,33,3,Inventore illo amet similique fuga.,2023-01-13 09:18:00
473,9206,1872,9,5,Aspernatur excepturi enim placeat reiciendis architecto numquam deleniti pariatur labore laudantium.,2023-03-21 23:54:00
