order_id,customer_id,restaurant_id,order_timestamp,delivery_timestamp,total_amount,delivery_rider_id,payment_method,order_status
313,1621,9,2023-04-02 23:00:00,2023-04-03 00:02:00,1013,85,UPI,delivered
314,278,3,2023-03-05 03:00:00,2023-03-05 03:36:00,777,15,UPI,delivered
315,1492,29,2023-08-21 02:00:00,2023-08-21 02:36:00,984,81,Card,delivered
316,556,34,2023-01-25 17:00:00,2023-01-25 17:26:00,1030,111,UPI,cancelled
317,1247,8,2023-11-26 08:00:00,2023-11-26 08:34:00,401,164,UPI,delivered
318,1032,21,2023-10-02 11:00:00,2023-10-02 12:06:00,443,28,UPI,delivered
319,727,49,2023-06-20 15:00:00,2023-06-20 15:24:00,409,151,UPI,delivered
320,19,17,2023-10-27 14:00:00,2023-10-27 14:44:00,729,149,UPI,delivered
321,1644,8,2023-10-16 13:00:00,2023-10-16 13:57:00,1181,184,Card,delivered
322,1370,21,2023-03-10 01:00:00,2023-03-10 01:49:00,471,164,Card,delivered
323,1984,35,2023-10-22 11:00:00,2023-10-22 11:26:00,983,42,Card,delivered
324,1065,23,2023-07-27 15:00:00,2023-07-27 16:04:00,249,17,UPI,delivered
325,204,2,2023-08-26 16:00:00,2023-08-26 16:52:00,483,23,Card,delivered
326,1325,21,2023-05-29 05:00:00,2023-05-29 05:40:00,735,122,UPI,delivered
327,467,13,2023-02-13 23:00:00,2023-02-14 00:02:00,1154,100,UPI,delivered
328,13,27,2023-05-12 08:00:00,2023-05-12 08:42:00,252,162,Cash,delivered
329,1432,10,2023-12-28 20:00:00,2023-12-28 20:59:00,955,140,UPI,delivered
330,1006,36,2023-03-18 08:00:00,2023-03-18 08:24:00,1021,142,UPI,delivered
331,73,11,2023-04-19 17:00:00,2023-04-19 17:58:00,1050,174,UPI,delivered
332,1024,18,2023-02-06 08:00:00,2023-02-06 08:54:00,727,69,UPI,delivered
333,907,46,2023-11-01 06:00:00,2023-11-01 06:26:00,454,77,Card,delivered
334,1775,45,2023-04-18 05:00:00,2023-04-18 06:07:00,785,124,UPI,delivered
335,764,3,2023-05-27 09:00:00,2023-05-27 09:38:00,1176,56,UPI,delivered
336,474,6,2023-01-28 00:00:00,2023-01-28 00:45:00,628,162,UPI,failed
337,1411,33,2023-07-22 22:00:00,2023-07-22 22:55:00,161,109,UPI,delivered
338,792,37,2023-12-13 15:00:00,2023-12-13 15:23:00,409,40,UPI,delivered
339,342,27,2023-11-13 00:00:00,2023-11-13 00:50:00,278,3,UPI,delivered
340,135,19,2023-03-06 11:00:00,2023-03-06 11:42:00,804,34,UPI,delivered
341,719,38,2023-05-15 17:00:00,2023-05-15 18:09:00,374,140,Cash,delivered
342,1175,25,2023-08-05 03:00:00,2023-08-05 04:07:00,997,114,UPI,failed
343,1197,1,2023-01-31 23:00:00,2023-02-01 00:09:00,430,124,UPI,cancelled
344,113,27,2023-04-21 20:00:00,2023-04-21 21:08:00,891,160,Card,delivered
345,1421,45,2023-08-17 04:00:00,2023-08-17 04:48:00,998,38,UPI,delivered
346,156,29,2023-01-12 02:00:00,2023-01-12 02:32:00,749,157,Card,delivered
347,758,15,2023-06-15 23:00:00,2023-06-15 23:35:00,1120,147,Card,delivered
348,863,29,2023-01-30 16:00:00,2023-01-30 16:51:00,1013,74,UPI,delivered
349,650,24,2023-07-21 20:00:00,2023-07-21 21:09:00,646,179,UPI,delivered
350,265,46,2023-08-08 11:00:00,2023-08-08 11:36:00,191,94,UPI,delivered
351,1274,48,2023-12-21 09:00:00,2023-12-21 09:41:00,615,96,UPI,delivered
352,1019,41,2023-10-24 02:00:00,2023-10-24 02:40:00,271,70,Card,delivered
353,1527,1,2023-12-17 17:00:00,2023-12-17 17:31:00,720,59,Card,cancelled
354,65,48,2023-11-28 12:00:00,2023-11-28 13:09:00,891,5,UPI,delivered
355,757,36,2023-11-19 04:00:00,2023-11-19 04:39:00,908,197,Card,delivered
356,1900,46,2023-10-17 01:00:00,2023-10-17 01:35:00,597,87,UPI,delivered
357,421,6,2023-07-11 09:00:00,2023-07-11 09:36:00,750,34,UPI,delivered
358,353,21,2023-04-24 08:00:00,2023-04-24 08:56:00,877,84,UPI,delivered
359,1933,16,2023-02-10 16:00:00,2023-02-10 16:45:00,921,157,Card,failed
360,1085,12,2023-02-28 19:00:00,2023-02-28 19:25:00,904,54,UPI,delivered
361,1627,23,2023-05-07 19:00:00,2023-05-07 19:20:00,532,140,Card,delivered
362,179,17,2023-09-07 10:00:00,2023-09-07 10:52:00,669,139,UPI,delivered
363,1790,28,2023-12-13 22:00:00,2023-12-13 22:40:00,168,89,UPI,delivered
364,403,38,2023-05-11 02:00:00,2023-05-11 02:24:00,355,83,UPI,delivered
365,195,50,2023-12-13 06:00:00,2023-12-13 06:32:00,1009,48,UPI,delivered
366,1368,26,2023-09-18 22:00:00,2023-09-18 22:20:00,1015,103,Card,delivered
367,824,50,2023-03-20 10:00:00,2023-03-20 10:52:00,246,157,UPI,cancelled
368,1184,46,2023-02-04 18:00:00,2023-02-04 18:25:00,641,5,Card,delivered
369,1991,48,2023-03-23 05:00:00,2023-03-23 05:50:00,284,36,Card,delivered
370,592,34,2023-09-16 06:00:00,2023-09-16 06:25:00,253,92,Card,delivered
371,378,22,2023-11-12 17:00:00,2023-11-12 17:21:00,284,54,UPI,delivered
372,1593,11,2023-02-18 17:00:00,2023-02-18 17:47:00,758,30,UPI,delivered
373,298,30,2023-09-22 11:00:00,2023-09-22 11:38:00,781,160,UPI,delivered
374,1053,2,2023-07-20 12:00:00,2023-07-20 12:35:00,230,171,UPI,delivered
375,946,8,2023-10-01 13:00:00,2023-10-01 13:53:00,1176,100,UPI,delivered
376,542,29,2023-07-29 12:00:00,2023-07-29 13:07:00,564,18,Cash,delivered
377,46,47,2023-07-27 20:00:00,2023-07-27 21:08:00,693,178,Card,delivered
378,132,8,2023-07-11 11:00:00,2023-07-11 12:09:00,1009,34,Cash,delivered
379,1261,21,2023-01-25 13:00:00,2023-01-25 13:41:00,209,167,UPI,cancelled
380,1324,42,2023-12-15 20:00:00,2023-12-15 20:31:00,189,88,UPI,delivered
381,16,30,2023-11-16 09:00:00,2023-11-16 09:42:00,481,181,Card,delivered
382,719,37,2023-09-16 18:00:00,2023-09-16 18:45:00,355,53,UPI,delivered
383,1733,36,2023-10-13 23:00:00,2023-10-13 23:41:00,290,152,Card,delivered
384,1924,2,2023-02-16 14:00:00,2023-02-16 14:20:00,974,191,UPI,delivered
385,1542,32,2023-09-29 08:00:00,2023-09-29 08:50:00,656,9,UPI,delivered
386,1521,31,2023-10-25 01:00:00,2023-10-25 01:58:00,875,16,Card,delivered
387,136,46,2023-05-31 02:00:00,2023-05-31 02:58:00,1187,156,Card,delivered
388,848,39,2023-04-24 05:00:00,2023-04-24 05:28:00,482,58,UPI,delivered
389,1027,45,2023-06-23 10:00:00,2023-06-23 10:35:00,932,27,Card,delivered
390,125,27,2023-02-12 15:00:00,2023-02-12 15:59:00,1031,80,UPI,delivered
391,1366,40,2023-11-27 00:00:00,2023-11-27 00:57:00,1149,92,Cash,delivered
392,56,30,2023-04-25 09:00:00,2023-04-25 09:34:00,1169,50,UPI,delivered
393,1770,6,2023-07-25 13:00:00,2023-07-25 13:48:00,573,133,UPI,delivered
394,809,49,2023-09-23 10:00:00,2023-09-23 10:26:00,1066,27,UPI,delivered
395,1020,24,2023-06-13 00:00:00,2023-06-13 00:58:00,1132,124,Card,delivered
396,1498,3,2023-02-13 14:00:00,2023-02-13 14:28:00,777,37,Card,delivered
397,130,43,2023-02-26 08:00:00,2023-02-26 08:40:00,215,39,Card,delivered
398,1167,47,2023-09-16 15:00:00,2023-09-16 15:47:00,576,133,UPI,delivered
399,1389,17,2023-09-15 18:00:00,2023-09-15 18:48:00,808,131,UPI,delivered
400,15,36,2023-01-28 06:00:00,2023-01-28 06:37:00,558,56,UPI,delivered
401,461,33,2023-07-18 20:00:00,2023-07-18 20:45:00,1164,43,Card,delivered
402,1656,25,2023-01-09 03:00:00,2023-01-09 04:06:00,196,111,Card,delivered
403,720,5,2023-03-11 14:00:00,2023-03-11 14:41:00,748,141,UPI,delivered
404,1879,3,2023-10-16 18:00:00,2023-10-16 18:51:00,476,88,Cash,delivered
405,173,9,2023-02-17 16:00:00,2023-02-17 16:59:00,910,171,UPI,delivered
406,509,5,2023-11-30 15:00:00,2023-11-30 16:09:00,943,200,UPI,delivered
407,818,44,2023-03-24 08:00:00,2023-03-24 08:50:00,205,197,Cash,cancelled
408,1796,50,2023-04-11 12:00:00,2023-04-11 13:04:00,1083,115,UPI,delivered
409,1960,36,2023-10-27 23:00:00,2023-10-27 23:46:00,1049,162,Card,delivered
410,941,17,2023-03-27 15:00:00,2023-03-27 15:32:00,349,179,UPI,delivered
411,494,4,2023-06-14 20:00:00,2023-06-14 20:36:00,592,95,UPI,delivered
412,1157,45,2023-12-23 11:00:00,2023-12-23 11:47:00,844,65,Card,delivered
413,259,46,2023-07-12 02:00:00,2023-07-12 02:24:00,270,81,UPI,delivered
414,1865,25,2023-10-15 04:00:00,2023-10-15 04:40:00,181,68,UPI,delivered
415,1859,26,2023-11-11 00:00:00,2023-11-11 00:44:00,364,32,UPI,delivered
416,644,21,2023-05-30 15:00:00,2023-05-30 16:03:00,523,58,UPI,delivered
417,139,29,2023-08-16 18:00:00,2023-08-16 18:21:00,188,94,UPI,delivered
418,1120,50,2023-03-01 07:00:00,2023-03-01 07:51:00,1130,168,UPI,delivered
419,298,47,2023-02-16 06:00:00,2023-02-16 06:29:00,546,21,UPI,delivered
420,1230,29,2023-10-23 08:00:00,2023-10-23 08:26:00,281,126,UPI,delivered
421,450,47,2023-12-13 06:00:00,2023-12-13 06:54:00,171,161,UPI,delivered
422,1282,24,2023-03-12 01:00:00,2023-03-12 01:37:00,347,190,Card,delivered
423,1513,7,2023-05-17 01:00:00,2023-05-17 02:00:00,1000,179,Card,delivered
424,1644,35,2023-10-20 02:00:00,2023-10-20 03:03:00,445,153,Card,delivered
425,1382,21,2023-12-20 00:00:00,2023-12-20 00:23:00,382,143,UPI,delivered
426,209,48,2023-09-21 01:00:00,2023-09-21 02:06:00,572,131,UPI,delivered
427,556,28,2023-02-14 14:00:00,2023-02-14 14:39:00,1130,55,Cash,delivered
428,494,33,2023-08-15 02:00:00,2023-08-15 03:01:00,818,48,Cash,cancelled
429,1471,38,2023-01-25 12:00:00,2023-01-25 12:43:00,489,189,UPI,delivered
430,1640,43,2023-06-17 03:00:00,2023-06-17 03:51:00,850,125,UPI,delivered
431,1583,11,2023-02-20 23:00:00,2023-02-20 23:59:00,523,42,UPI,delivered
432,1131,6,2023-04-19 22:00:00,2023-04-19 23:05:00,316,73,Card,delivered
433,742,6,2023-05-25 04:00:00,2023-05-25 04:36:00,456,164,Cash,delivered
434,795,48,2023-12-10 03:00:00,2023-12-10 03:32:00,263,180,UPI,delivered
435,182,18,2023-05-21 23:00:00,2023-05-22 00:06:00,1090,179,Card,failed
436,508,8,2023-05-08 14:00:00,2023-05-08 15:06:00,175,53,UPI,delivered
437,1469,16,2023-03-24 16:00:00,2023-03-24 16:35:00,523,155,UPI,delivered
438,1598,3,2023-05-21 04:00:00,2023-05-21 04:43:00,1078,80,UPI,delivered
439,1608,27,2023-07-12 09:00:00,2023-07-12 09:49:00,284,148,UPI,delivered
440,1493,6,2023-03-09 02:00:00,2023-03-09 02:40:00,189,152,Card,delivered
441,1605,35,2023-11-09 00:00:00,2023-11-09 00:34:00,161,12,Card,delivered
442,1633,39,2023-12-13 09:00:00,2023-12-13 09:49:00,895,2,UPI,failed
443,975,6,2023-09-01 18:00:00,2023-09-01 18:20:00,704,132,UPI,delivered
444,991,12,2023-10-22 00:00:00,2023-10-22 00:46:00,460,36,UPI,delivered
445,699,43,2023-07-21 10:00:00,2023-07-21 10:43:00,641,182,UPI,delivered
446,1611,27,2023-08-13 12:00:00,2023-08-13 12:25:00,448,102,UPI,delivered
447,1484,27,2023-03-22 18:00:00,2023-03-22 18:40:00,1187,77,UPI,delivered
448,626,19,2023-07-26 09:00:00,2023-07-26 09:42:00,240,93,Card,delivered
449,33,14,2023-02-24 14:00:00,2023-02-24 14:34:00,545,38,Card,delivered
450,1958,43,2023-07-08 13:00:00,2023-07-08 13:43:00,180,148,Card,delivered
451,269,7,2023-04-08 04:00:00,2023-04-08 04:23:00,1160,183,UPI,cancelled
452,892,36,2023-02-07 01:00:00,2023-02-07 02:09:00,446,75,UPI,delivered
453,1539,48,2023-05-26 12:00:00,2023-05-26 12:40:00,955,179,UPI,delivered
454,266,12,2023-09-07 10:00:00,2023-09-07 10:38:00,307,58,UPI,delivered
455,1231,27,2023-08-06 10:00:00,2023-08-06 10:33:00,845,60,Cash,delivered
456,938,28,2023-12-22 04:00:00,2023-12-22 04:43:00,1117,132,Cash,delivered
457,1050,7,2023-07-14 13:00:00,2023-07-14 13:22:00,987,96,Card,delivered
458,58,43,2023-03-09 23:00:00,2023-03-09 23:38:00,735,49,UPI,delivered
459,1773,45,2023-08-07 01:00:00,2023-08-07 01:44:00,1047,180,UPI,delivered
460,514,42,2023-10-23 13:00:00,2023-10-23 13:48:00,1157,197,UPI,delivered
461,1310,49,2023-06-27 10:00:00,2023-06-27 10:36:00,797,25,Card,delivered
462,1449,18,2023-06-11 09:00:00,2023-06-11 09:36:00,185,83,UPI,delivered
463,1670,50,2023-09-19 06:00:00,2023-09-19 06:32:00,720,147,UPI,delivered
464,1945,37,2023-02-23 07:00:00,2023-02-23 07:23:00,563,133,UPI,delivered
465,1707,16,2023-09-21 05:00:00,2023-09-21 06:05:00,774,37,UPI,delivered
466,1051,36,2023-02-08 23:00:00,2023-02-09 00:09:00,726,96,Card,delivered
467,1409,12,2023-11-17 04:00:00,2023-11-17 04:56:00,1140,54,Card,delivered
468,593,32,2023-11-10 23:00:00,2023-11-10 23:58:00,400,182,UPI,cancelled
469,1490,13,2023-04-02 23:00:00,2023-04-03 00:09:00,660,52,UPI,delivered
470,451,10,2023-06-09 11:00:00,2023-06-09 11:49:00,677,200,UPI,delivered
471,166,16,2023-03-20 07:00:00,2023-03-20 07:51:00,1055,96,UPI,delivered
472,381,43,2023-01-22 23:00:00,2023-01-23 00:00:00,1111,55,UPI,delivered
473,1022,26,2023-02-09 06:00:00,2023-02-09 06:23:00,233,49,Card,delivered
474,1929,40,2023-02-02 01:00:00,2023-02-02 01:39:00,1001,122,UPI,delivered
475,555,32,2023-06-27 19:00:00,2023-06-27 19:38:00,904,151,Cash,delivered
476,233,46,2023-09-11 19:00:00,2023-09-11 19:58:00,486,132,UPI,cancelled
477,321,27,2023-02-24 21:00:00,2023-02-24 21:37:00,408,130,UPI,delivered
478,1065,46,2023-05-03 08:00:00,2023-05-03 08:49:00,379,191,UPI,delivered
479,476,22,2023-09-21 01:00:00,2023-09-21 01:24:00,1094,12,UPI,delivered
480,20,43,2023-03-17 15:00:00,2023-03-17 15:53:00,1051,54,Card,delivered
481,1757,24,2023-02-17 19:00:00,2023-02-17 20:05:00,280,27,UPI,delivered
482,1350,47,2023-02-19 23:00:00,2023-02-19 23:32:00,249,176,Card,delivered
483,1821,22,2023-05-19 14:00:00,2023-05-19 14:30:00,890,59,Card,delivered
484,432,6,2023-12-10 07:00:00,2023-12-10 07:24:00,874,184,UPI,delivered
485,372,34,2023-01-02 09:00:00,2023-01-02 09:29:00,455,25,Card,delivered
486,1111,43,2023-05-16 22:00:00,2023-05-16 22:53:00,847,121,Cash,delivered
487,1886,39,2023-02-20 19:00:00,2023-02-20 19:50:00,822,98,Card,delivered
488,1841,11,2023-08-28 19:00:00,2023-08-28 20:09:00,910,114,Card,delivered
489,1468,21,2023-06-21 11:00:00,2023-06-21 11:55:00,689,100,Cash,delivered
490,547,13,2023-10-13 07:00:00,2023-10-13 08:09:00,1183,143,Card,delivered
491,1270,6,2023-08-25 21:00:00,2023-08-25 21:30:00,1188,96,Card,delivered
492,1357,13,2023-02-26 07:00:00,2023-02-26 07:44:00,550,18,UPI,delivered
493,915,14,2023-10-22 16:00:00,2023-10-22 17:06:00,566,90,Cash,delivered
494,174,42,2023-06-22 00:00:00,2023-06-22 00:58:00,943,161,UPI,delivered
495,1876,7,2023-01-27 02:00:00,2023-01-27 02:47:00,687,180,Card,delivered
496,1264,40,2023-05-13 06:00:00,2023-05-13 06:42:00,863,93,UPI,delivered
497,1465,22,2023-08-21 14:00:00,2023-08-21 14:35:00,581,200,UPI,delivered
498,1211,4,2023-09-24 12:00:00,2023-09-24 13:08:00,964,43,Card,delivered
499,1384,19,2023-07-12 13:00:00,2023-07-12 14:07:00,284,165,UPI,delivered
500,1467,37,2023-09-29 08:00:00,2023-09-29 09:09:00,626,67,UPI,delivered
501,316,39,2023-03-21 22:00:00,2023-03-21 22:39:00,1025,128,UPI,delivered
502,1891,11,2023-08-07 01:00:00,2023-08-07 02:02:00,542,184,Cash,delivered
503,1215,7,2023-04-15 07:00:00,2023-04-15 07:57:00,590,79,UPI,delivered
504,1652,39,2023-07-13 03:00:00,2023-07-13 04:03:00,1122,126,UPI,delivered
505,1782,39,2023-06-20 22:00:00,2023-06-20 22:40:00,630,195,Cash,delivered
506,1460,48,2023-03-31 11:00:00,2023-03-31 11:44:00,664,1,UPI,cancelled
507,299,34,2023-10-18 14:00:00,2023-10-18 14:50:00,1109,181,UPI,delivered
508,1417,24,2023-11-20 12:00:00,2023-11-20 12:42:00,990,105,Card,delivered
509,1549,48,2023-02-11 01:00:00,2023-02-11 01:54:00,981,53,UPI,delivered
510,613,5,2023-01-13 06:00:00,2023-01-13 06:48:00,925,57,UPI,delivered
511,1189,8,2023-08-06 01:00:00,2023-08-06 02:08:00,364,31,Cash,delivered
512,1669,36,2023-10-24 23:00:00,2023-10-25 00:07:00,541,28,UPI,delivered
513,24,14,2023-07-05 09:00:00,2023-07-05 09:42:00,433,138,UPI,delivered
514,474,16,2023-07-28 01:00:00,2023-07-28 02:07:00,1131,129,UPI,cancelled
515,1925,10,2023-07-07 15:00:00,2023-07-07 15:59:00,1147,36,Card,delivered
516,1052,5,2023-08-29 02:00:00,2023-08-29 02:58:00,431,19,UPI,delivered
517,171,44,2023-11-27 05:00:00,2023-11-27 06:06:00,911,92,Card,failed
518,222,22,2023-05-09 10:00:00,2023-05-09 10:46:00,898,104,UPI,cancelled
519,338,13,2023-05-03 12:00:00,2023-05-03 12:58:00,1030,65,Cash,delivered
520,1204,14,2023-09-20 12:00:00,2023-09-20 12:25:00,337,66,UPI,delivered
521,671,30,2023-02-24 15:00:00,2023-02-24 15:30:00,508,73,Card,delivered
522,1480,29,2023-05-17 10:00:00,2023-05-17 10:58:00,1049,119,UPI,delivered
523,666,40,2023-01-15 15:00:00,2023-01-15 15:23:00,729,131,UPI,delivered
524,616,34,2023-07-10 13:00:00,2023-07-10 13:38:00,1191,24,Card,delivered
525,69,16,2023-10-20 07:00:00,2023-10-20 08:06:00,491,15,UPI,cancelled
526,1679,27,2023-12-29 04:00:00,2023-12-29 04:54:00,313,57,Card,delivered
527,934,35,2023-06-05 02:00:00,2023-06-05 02:48:00,441,152,UPI,delivered
528,1004,40,2023-05-16 17:00:00,2023-05-16 17:25:00,1154,173,UPI,delivered
529,898,45,2023-10-20 20:00:00,2023-10-20 20:25:00,914,183,Card,delivered
530,1063,12,2023-03-30 18:00:00,2023-03-30 18:30:00,1045,129,UPI,delivered
531,1819,31,2023-01-27 16:00:00,2023-01-27 17:00:00,217,28,UPI,delivered
532,763,31,2023-05-30 03:00:00,2023-05-30 03:51:00,595,153,UPI,delivered
533,1125,12,2023-11-28 17:00:00,2023-11-28 17:25:00,1090,180,UPI,delivered
534,1091,40,2023-10-29 14:00:00,2023-10-29 14:39:00,833,199,Card,delivered
535,1334,34,2023-06-09 00:00:00,2023-06-09 00:53:00,182,55,Card,delivered
536,1098,6,2023-03-01 00:00:00,2023-03-01 00:41:00,404,72,Card,delivered
537,1735,16,2023-03-08 20:00:00,2023-03-08 20:48:00,460,74,Card,delivered
538,187,7,2023-11-07 14:00:00,2023-11-07 14:20:00,699,87,UPI,delivered
539,1205,47,2023-07-24 14:00:00,2023-07-24 14:34:00,822,134,UPI,delivered
540,735,14,2023-04-02 05:00:00,2023-04-02 05:51:00,861,84,UPI,delivered
541,1079,32,2023-12-08 02:00:00,2023-12-08 02:33:00,167,173,Card,delivered
542,965,35,2023-05-10 22:00:00,2023-05-10 22:26:00,287,160,UPI,cancelled
543,793,28,2023-12-03 19:00:00,2023-12-03 19:26:00,416,153,UPI,failed
544,86,17,2023-09-16 03:00:00,2023-09-16 03:24:00,230,161,UPI,delivered
545,443,36,2023-05-23 01:00:00,2023-05-23 01:58:00,407,66,UPI,delivered
546,1124,47,2023-12-19 03:00:00,2023-12-19 03:41:00,900,125,UPI,delivered
547,1287,23,2023-11-27 13:00:00,2023-11-27 13:52:00,982,177,UPI,delivered
548,385,19,2023-09-19 19:00:00,2023-09-19 19:55:00,623,75,Card,delivered
549,659,1,2023-04-14 21:00:00,2023-04-14 21:29:00,1011,33,UPI,failed
550,619,8,2023-03-11 11:00:00,2023-03-11 12:06:00,756,11,UPI,failed
551,898,49,2023-06-17 04:00:00,2023-06-17 04:50:00,966,62,UPI,delivered
552,796,20,2023-10-23 15:00:00,2023-10-23 15:42:00,526,143,UPI,delivered
553,482,8,2023-06-06 15:00:00,2023-06-06 16:05:00,373,24,UPI,delivered
554,409,34,2023-07-11 03:00:00,2023-07-11 03:26:00,957,160,UPI,cancelled
555,695,10,2023-06-06 05:00:00,2023-06-06 05:50:00,469,27,UPI,delivered
556,589,6,2023-05-19 22:00:00,2023-05-19 23:04:00,755,62,UPI,delivered
557,1845,31,2023-05-19 01:00:00,2023-05-19 01:20:00,1006,6,Card,delivered
558,1834,38,2023-06-21 10:00:00,2023-06-21 10:41:00,934,62,UPI,delivered
559,795,11,2023-03-21 11:00:00,2023-03-21 11:44:00,852,30,Card,delivered
560,1150,3,2023-06-23 19:00:00,2023-06-23 19:43:00,204,88,UPI,delivered
561,360,22,2023-06-29 10:00:00,2023-06-29 10:24:00,405,74,UPI,delivered
562,284,23,2023-08-30 21:00:00,2023-08-30 21:29:00,331,192,Card,delivered
563,1648,10,2023-04-29 18:00:00,2023-04-29 18:55:00,922,199,UPI,delivered
564,41,1,2023-10-11 05:00:00,2023-10-11 05:37:00,418,133,UPI,delivered
565,1756,46,2023-02-24 11:00:00,2023-02-24 11:26:00,155,119,UPI,cancelled
566,435,17,2023-11-15 03:00:00,2023-11-15 03:39:00,530,24,UPI,delivered
567,1356,27,2023-12-24 10:00:00,2023-12-24 10:51:00,213,15,Card,delivered
568,945,27,2023-07-17 06:00:00,2023-07-17 06:33:00,164,187,Card,delivered
569,1379,21,2023-02-24 21:00:00,2023-02-24 21:26:00,160,106,UPI,delivered
570,1323,4,2023-02-19 05:00:00,2023-02-19 06:04:00,828,28,UPI,delivered
571,1786,5,2023-07-27 00:00:00,2023-07-27 00:30:00,1043,85,UPI,delivered
572,833,35,2023-10-04 14:00:00,2023-10-04 14:48:00,1070,42,Card,delivered
573,671,8,2023-11-14 18:00:00,2023-11-14 18:53:00,857,174,UPI,delivered
574,1569,34,2023-11-16 00:00:00,2023-11-16 00:34:00,164,47,UPI,delivered
575,1696,25,2023-09-28 16:00:00,2023-09-28 16:28:00,1061,14,UPI,delivered
576,1564,44,2023-11-07 22:00:00,2023-11-07 22:23:00,246,181,Cash,delivered
577,1177,3,2023-07-04 23:00:00,2023-07-04 23:58:00,636,27,UPI,delivered
578,176,19,2023-07-04 10:00:00,2023-07-04 10:23:00,370,24,UPI,delivered
579,1425,13,2023-04-03 10:00:00,2023-04-03 10:25:00,1025,101,UPI,delivered
580,135,19,2023-10-29 18:00:00,2023-10-29 18:25:00,1066,40,UPI,failed
581,845,13,2023-09-28 20:00:00,2023-09-28 20:34:00,354,38,Card,delivered
582,1745,29,2023-12-04 15:00:00,2023-12-04 16:04:00,1148,30,Card,delivered
583,1902,5,2023-06-15 04:00:00,2023-06-15 04:24:00,796,169,UPI,delivered
584,1130,42,2023-05-13 07:00:00,2023-05-13 08:09:00,922,161,UPI,delivered
585,5,23,2023-02-10 13:00:00,2023-02-10 13:58:00,1065,52,Card,delivered
586,822,8,2023-08-02 20:00:00,2023-08-02 20:57:00,791,111,Card,delivered
587,879,2,2023-01-25 21:00:00,2023-01-25 22:09:00,805,122,UPI,delivered
588,363,22,2023-12-21 23:00:00,2023-12-21 23:24:00,346,193,UPI,delivered
589,1255,27,2023-10-05 23:00:00,2023-10-05 23:43:00,678,54,Card,delivered
590,1697,29,2023-03-11 08:00:00,2023-03-11 08:50:00,372,76,UPI,delivered
591,114,9,2023-04-30 22:00:00,2023-04-30 22:35:00,581,20,UPI,delivered
592,562,39,2023-01-17 14:00:00,2023-01-17 14:28:00,494,60,UPI,delivered
593,1708,11,2023-11-23 09:00:00,2023-11-23 09:38:00,1072,86,Card,delivered
594,298,35,2023-01-26 08:00:00,2023-01-26 08:25:00,1160,4,UPI,delivered
595,390,50,2023-10-29 23:00:00,2023-10-29 23:55:00,1033,160,Card,delivered
596,385,10,2023-01-14 10:00:00,2023-01-14 11:01:00,469,27,UPI,cancelled
597,1083,22,2023-09-17 18:00:00,2023-09-17 18:41:00,265,161,UPI,delivered
598,555,6,2023-10-27 05:00:00,2023-10-27 05:42:00,1140,158,UPI,delivered
599,1759,11,2023-10-01 06:00:00,2023-10-01 06:39:00,505,149,Card,delivered
600,535,38,2023-09-24 00:00:00,2023-09-24 00:57:00,453,74,UPI,delivered
601,269,32,2023-02-03 23:00:00,2023-02-03 23:23:00,398,80,Cash,delivered
602,1896,4,2023-06-04 14:00:00,2023-06-04 14:43:00,387,134,UPI,delivered
603,1776,39,2023-05-07 07:00:00,2023-05-07 07:59:00,950,134,Card,delivered
604,1337,42,2023-01-13 02:00:00,2023-01-13 02:59:00,305,113,Cash,delivered
605,1026,7,2023-08-27 12:00:00,2023-08-27 12:44:00,714,46,UPI,delivered
606,142,29,2023-06-18 07:00:00,2023-06-18 07:28:00,301,40,Card,delivered
607,771,50,2023-06-14 12:00:00,2023-06-14 12:40:00,981,88,Cash,delivered
608,1841,36,2023-07-29 08:00:00,2023-07-29 09:01:00,207,173,UPI,delivered
609,1383,40,2023-12-08 07:00:00,2023-12-08 07:58:00,828,165,UPI,delivered
610,1816,7,2023-11-09 06:00:00,2023-11-09 07:06:00,334,28,Card,delivered
611,246,47,2023-02-15 18:00:00,2023-02-15 19:07:00,490,17,Card,delivered
612,1964,4,2023-08-27 13:00:00,2023-08-27 14:07:00,316,198,UPI,delivered
613,1155,31,2023-01-04 00:00:00,2023-01-04 00:26:00,848,114,Card,delivered
614,142,38,2023-10-18 06:00:00,2023-10-18 06:51:00,208,70,UPI,delivered
